title,summary,source,url,published_at,authors,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,ticker_sentiment_label,ticker
You'll Never Guess the Top-Performing Stock of the 21st Century,"Monster Beverage (MNST) has been identified as the top-performing stock of the 21st century, outperforming tech giants like Nvidia, Apple, and Amazon with returns of 179,800% (and recently 197,800%). Its success is attributed to strategic partnerships, such as the distribution deal with Coca-Cola, and a key advantage: a significantly lower research and development budget compared to large tech companies, allowing more capital for shareholder rewards. This lean operational model has compounded over the decades, placing Monster Beverage in a unique position in market history.",Finviz,https://finviz.com/news/298202/youll-never-guess-the-top-performing-stock-of-the-21st-century,2026-02-03 16:50:00,William Dahl,0.667988,Bullish,0.674591,Bullish,AAPL
Jamf Holding Completes Take-Private Acquisition by Francisco Partners,"Jamf Holding announced the completion of its $2.2 billion take-private acquisition by Francisco Partners, with shareholders receiving $13.05 per share. Following shareholder approval on January 8, 2026, Jamf ceased trading on NASDAQ and transitioned to a privately held company. The deal includes a new senior secured term loan, options for convertible note holders, and a board overhaul, repositioning Jamf for future growth in Apple device management and security.",The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/JAMF-Q/pressreleases/4937/jamf-holding-completes-take-private-acquisition-by-francisco-partners/,2026-02-03 15:46:00,Tipranks,0.104475,Neutral,0.140022,Neutral,AAPL
Morgan Stanley delivers blunt verdict on Fed pick Warsh,"Morgan Stanley believes Kevin Warsh's potential nomination as the next Federal Reserve Chair could serve as a ""credibility anchor"" for markets. Warsh, considered a hawkish option, is expected to bring tighter financial conditions and greater Fed independence, which could reassure investors seeking stable policy and inflation control. This outlook suggests a shift in market sentiment, favoring cyclical and small-cap stocks over commodity-heavy investments, and emphasizing the crucial role of central bank independence for macroeconomic stability.",TheStreet,https://www.thestreet.com/fed/morgan-stanley-delivers-blunt-verdict-on-fed-pick-warsh,2026-02-03 15:09:51,Moz Farooque,0.1593,Somewhat-Bullish,0.128877,Neutral,AAPL
"Wearable Devices Wraps Up Successful 2025: Fueling the Smart Glasses Multi-Billion Dollar Market with Intuitive, Touch-Free Control Solutions","Wearable Devices Ltd. (Nasdaq: WLDS, WLDSW) reflects on a transformative 2025, fueled by the booming smart glasses market and increasing demand for intuitive, touch-free control. Their Mudra Band and Mudra Link products, utilizing AI-powered neural input, position them at the forefront of this shift, with strategic partnerships and technological advancements enhancing their offerings. The company anticipates continued growth and innovation in 2026, focusing on deeper integration with next-gen smart glasses and advancing their proprietary Large MUAP Model and edge AI capabilities.",GlobeNewswire,https://www.globenewswire.com/news-release/2026/02/03/3231167/0/en/wearable-devices-wraps-up-successful-2025-fueling-the-smart-glasses-multi-billion-dollar-market-with-intuitive-touch-free-control-solutions.html,2026-02-03 14:29:23,,0.310799,Somewhat-Bullish,0.325882,Somewhat-Bullish,AAPL
Breaking Down Tech’s Wild Earnings Season So Far,"The article analyzes the recent earnings season for major tech companies like Microsoft, Meta, Tesla, Apple, and ServiceNow, discussing market reactions, fair value estimates, and future outlooks. While Meta and Tesla saw significant boosts in their fair value estimates due to strong growth and strategic shifts (AI investments, robotaxis/robots), Microsoft and Apple experienced market disconnects despite solid results, and software stocks like ServiceNow continue to face investor skepticism. Morningstar analysts provide insights into what drove these outcomes and offer buy/sell recommendations based on their valuations and risk assessments.",Morningstar,https://www.morningstar.com/stocks/breaking-down-techs-wild-earnings-season-so-far,2026-02-03 14:27:49,"David Sekera, CFA and Susan Dziubinski",0.091248,Neutral,0.099919,Neutral,AAPL
"December CRE deal volume sinks further, but office is a surprising bright spot","Commercial real estate deal volume dropped 20% in December year over year, though the full year 2025 saw a 17% increase compared to 2024. A surprising bright spot was the office sector, with deal volume up 21% due to return-to-office mandates and AI employment growth. Moody's analysis indicates a resilient recovery in 2025 despite economic challenges, with investor interest shifting towards Class A office assets, multifamily and retail, and significant growth in alternative property sectors and larger dollar deals.",CNBC,https://www.cnbc.com/amp/2026/02/03/moodys-december-cre-deal-volume-sinks-further.html,2026-02-03 13:57:30,Diana Olick,0.27617,Somewhat-Bullish,0.339499,Somewhat-Bullish,AAPL
Qualcomm Inc. (QCOM): Navigating Global Smartphone Challenges with 5G and IoT Strength,"Qualcomm (QCOM) faces significant headwinds, including a weaker global handset demand outlook and increased competition, leading Mizuho to trim its price target. Despite these challenges, Qualcomm's focus on 5G infrastructure and IoT applications offers potential. The article suggests that some AI stocks may offer greater upside with less risk compared to QCOM.",Finviz,https://finviz.com/news/297084/qualcomm-inc-qcom-navigating-global-smartphone-challenges-with-5g-and-iot-strength,2026-02-03 13:25:49,Neha Gupta,-0.190198,Somewhat-Bearish,-0.213154,Somewhat-Bearish,AAPL
Is AXT’s New Independent Audit Chair a Turning Point for AXTI’s Governance and AI Ambitions?,"AXT, Inc. has appointed Leonard J. LeBlanc as the independent Chair of its Audit Committee, a move that could improve governance optics for the company. This comes as AXT's role as a key Indium Phosphide wafer supplier for AI-driven data centers attracts significant investor attention. While the governance change is positive, the article suggests it may not materially alter the company's core operational and valuation challenges, which include persistent losses and a stretched valuation.",Simply Wall Street,https://simplywall.st/stocks/us/semiconductors/nasdaq-axti/axt/news/is-axts-new-independent-audit-chair-a-turning-point-for-axti,2026-02-03 12:58:20,Simply Wall St,0.076511,Neutral,0.131554,Neutral,AAPL
"Jim Cramer Notes ""Western Digital Stock Has Been One of the Best Performers of This Era""","Jim Cramer highlighted Western Digital Corporation (NASDAQ: WDC) as a top-performing stock, despite a recent post-earnings dip. He noted the company, along with others in the storage device sector, failed to anticipate the surge in data center demand and chip shortages, causing issues for customers like Apple. Cramer also suggested that while WDC has potential, some AI stocks offer greater upside and less risk.",Finviz,https://finviz.com/news/297035/jim-cramer-notes-western-digital-stock-has-been-one-of-the-best-performers-of-this-era,2026-02-03 12:34:04,Syeda Seirut Javed,-0.12635,Neutral,-0.112893,Neutral,AAPL
BofA Securities upgrades Sigma Lithium stock rating to Neutral on resumed mining,"BofA Securities has upgraded Sigma Lithium Corp. (NASDAQ:SGML) from Underperform to Neutral, setting a price target of $14.00, following the resumption of mining activities. Despite the upgrade and operational improvements, the firm points to continued liquidity risk during the three-month ramp-up period to full production, alongside challenges with waste pile permits and the absence of a mining contractor. This upgrade reflects a more balanced valuation after a recent stock retracement, acknowledging both reduced project execution risk and ongoing operational hurdles.",Investing.com,https://www.investing.com/news/analyst-ratings/bofa-securities-upgrades-sigma-lithium-stock-rating-to-neutral-on-resumed-mining-93CH-4481386,2026-02-03 12:28:52,Investing.com,0.036827,Neutral,-0.069554,Neutral,AAPL
Apple CarPlay Ultra Is Finally Coming To Another Car This Year,"Apple's CarPlay Ultra, which debuted exclusively in Aston Martin vehicles in 2025, is reportedly coming to a major new Hyundai/Kia model in the second half of this year. This move could make the advanced CarPlay system available in a more affordable vehicle after its slow rollout. Additionally, Apple is working on enabling regular CarPlay and CarKey support for Tesla vehicles through a secondary screen-like option.",Yahoo! Autos,https://autos.yahoo.com/new-vehicles-and-reviews/articles/apple-carplay-ultra-finally-coming-121052500.html,2026-02-03 12:13:57,José Adorno,0.195462,Somewhat-Bullish,0.344226,Somewhat-Bullish,AAPL
New medical partner,"This article discusses how artificial intelligence (AI) is transforming healthcare in Northwest Indiana, augmenting rather than replacing human expertise. It highlights practical applications of AI in diagnostics, such as rapid seizure detection and stroke care, and in administrative tasks, like voice recognition for medical notes, which reduce physician burnout and improve patient interaction. Regional health experts emphasize a cautious, evidence-based approach to AI implementation, ensuring privacy and maintaining human oversight in clinical decision-making.",Northwest Indiana Business Magazine,https://nwindianabusiness.com/article/new-medical-partner-artificial-intelligence/,2026-02-03 11:58:56,Lauren Caggiano,0.166954,Somewhat-Bullish,0.312782,Somewhat-Bullish,AAPL
PayPal stock jumps in premarket ahead of Q4 earnings: what investors watch today,"PayPal's stock gained 2.8% in premarket trading as investors anticipate its Q4 earnings report, with Wall Street expecting $1.29 per share on $8.8 billion revenue. Key investor concerns include the expansion of PayPal's branded checkout, future margin forecasts, and the speed of product upgrades. Analysts are closely watching for clear guidance on these issues, especially given increased competition and slower adoption rates of new checkout experiences.",TechStock²,https://ts2.tech/en/paypal-stock-jumps-in-premarket-ahead-of-q4-earnings-what-investors-watch-today/,2026-02-03 10:13:37,Shan Ahmed Khan,0.050497,Neutral,-0.114108,Neutral,AAPL
"VeriSign, Inc. $VRSN Shares Purchased by Cornerstone Planning Group LLC","Cornerstone Planning Group LLC significantly increased its stake in VeriSign, Inc. (NASDAQ:VRSN) during the third quarter, purchasing over 4,100 additional shares to bring their total holdings to $1.165 million. Other institutional investors, such as Abacus FCF Advisors LLC and AQR Capital Management LLC, also adjusted their positions in the information services provider. Despite some insider selling, analysts maintain a ""Hold"" rating on VRSN with an average price target of $282.00.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-verisign-inc-vrsn-shares-purchased-by-cornerstone-planning-group-llc-2026-02-03/,2026-02-03 09:28:16,MarketBeat,0.125604,Neutral,-0.106342,Neutral,AAPL
Apple Inc. $AAPL Shares Sold by Washington Trust Bank,"Washington Trust Bank reduced its stake in Apple Inc. by 4.5% in the third quarter of 2025, selling 12,414 shares, though Apple remains its fifth largest holding. Other institutional investors like ROSS JOHNSON & Associates LLC and Nexus Investment Management ULC increased their positions. Apple's stock recently traded up 4.1% and analysts maintain a ""Moderate Buy"" rating with a consensus target price of $291.41.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-sold-by-washington-trust-bank-2026-02-03/,2026-02-03 09:27:29,MarketBeat,0.011357,Neutral,0.317197,Somewhat-Bullish,AAPL
"National Pension Service Has $45.64 Million Position in VeriSign, Inc. $VRSN","National Pension Service has increased its stake in VeriSign, Inc. (NASDAQ:VRSN) by 2.7% to 163,246 shares, valued at $45.64 million. Institutional investors collectively own 92.90% of the company, with other major investors including Norges Bank and AQR Capital Management LLC significantly raising their positions. Insiders, however, have been net sellers, offloading shares worth approximately $9.37 million in the last quarter.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-national-pension-service-has-4564-million-position-in-verisign-inc-vrsn-2026-02-03/,2026-02-03 09:19:47,MarketBeat,0.123484,Neutral,0.148817,Neutral,AAPL
The Truth About Life360 Inc: Is This Tracking App Actually Worth Your Money?,"Life360 Inc. has become a prominent family safety and location-sharing app, sparking both praise from parents for its safety features and criticism from teens over privacy concerns. Beyond the social media buzz, the company, trading on the Australian market, offers crash detection and emergency tools in addition to location tracking. The article explores whether the app is worth the money for users given its features and privacy implications, and if the stock is a good investment, weighing its subscription-based model against potential privacy backlash and competition.",AD HOC NEWS,https://www.ad-hoc-news.de/boerse/ueberblick/the-truth-about-life360-inc-is-this-tracking-app-actually-worth-your/68543622,2026-02-03 08:58:39,,0.163795,Somewhat-Bullish,0.101312,Neutral,AAPL
Intel Corporation $INTC Shares Sold by Heritage Investors Management Corp,"Heritage Investors Management Corp reduced its stake in Intel Corporation by 2.8% in Q3, selling 13,911 shares, although several other institutions increased or initiated positions. Institutional investors now own 64.53% of Intel. The company beat Q4 earnings and revenue estimates but maintains a negative net margin, and analysts have a consensus ""Reduce"" rating with a $45.62 price target.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-intel-corporation-intc-shares-sold-by-heritage-investors-management-corp-2026-02-03/,2026-02-03 08:50:14,MarketBeat,0.045403,Neutral,0.346658,Somewhat-Bullish,AAPL
Adams Diversified Equity Fund Announces Results for Nine-Month Period,"Adams Diversified Equity Fund reported a strong performance for the first nine months of 2025, with a net asset value return of 16.0%, outperforming both the S&P 500 and its Morningstar category. The fund's net assets grew to $2.99 billion, with NVIDIA, Microsoft, and Apple as top holdings, and a significant weighting in Information Technology. Adams Funds also maintains a long-standing commitment to shareholders, having paid dividends for over 90 years and aiming for a minimum annual distribution rate of 8% of NAV.",Intellectia AI,https://intellectia.ai/news/stock/adams-diversified-equity-fund-announces-results-for-ninemonth-period,2026-02-03 08:28:00,Emily J. Thompson,0.382337,Bullish,0.341589,Somewhat-Bullish,AAPL
Apple Inc. $AAPL is Bristlecone Advisors LLC's 4th Largest Position,"Bristlecone Advisors LLC reduced its stake in Apple Inc. by 10.6% in the third quarter, making the tech giant its 4th largest holding. Despite this, institutional investors collectively own 67.73% of Apple's stock, and analysts have recently issued a mix of ""buy"" and ""neutral"" ratings with an average target price of $291.41. The article also highlights key positive and neutral sentiments impacting Apple, such as strong iPhone 17 demand and AI developments, alongside negative sentiments regarding potential supply chain and talent retention challenges.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-is-bristlecone-advisors-llcs-4th-largest-position-2026-02-03/,2026-02-03 08:27:46,MarketBeat,0.325728,Somewhat-Bullish,0.300192,Somewhat-Bullish,AAPL
Apple CEO Tim Cook Just Gave Great News to Micron Investors,"Apple CEO Tim Cook's recent comments during Apple's fiscal 2026 Q1 earnings call indicate a significant supply constraint for memory chips, leading to rising prices. This situation is highly beneficial for Micron Technology, a key supplier of these chips to Apple and a major player in high-bandwidth memory for AI accelerators. Despite Wall Street's bearish outlook, the article suggests Micron's stock could continue to soar given the strong demand and limited supply in the memory market.",Finviz,https://finviz.com/news/296666/apple-ceo-tim-cook-just-gave-great-news-to-micron-investors,2026-02-03 08:27:25,Keith Speights,0.408222,Bullish,0.343633,Somewhat-Bullish,AAPL
Apple Inc. $AAPL Shares Acquired by Solidarity Wealth LLC,"Solidarity Wealth LLC has increased its stake in Apple Inc. ($AAPL) by 2.1%, making it their largest holding. This comes as Apple exceeded Q1 earnings expectations, driven by strong iPhone 17 demand, and announced a quarterly dividend of $0.26 per share. Various other institutional investors have also adjusted their positions in AAPL, while analysts have reiterated ""buy"" ratings and raised price targets for the stock.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-acquired-by-solidarity-wealth-llc-2026-02-03/,2026-02-03 08:22:40,MarketBeat,0.223854,Somewhat-Bullish,0.622726,Bullish,AAPL
Opera (OPRA) Is Down 9.8% After Raising 2025 Revenue Guidance Above US$608 Million - What's Changed,"Opera recently updated its 2025 revenue guidance to exceed US$608 million, driven by growth in higher-revenue Western users and expanding e-commerce activity. Despite this positive outlook, the company's stock fell by 9.8%, indicating that the shares might still be trading above their fair value. The article suggests that Opera's investment narrative centers on its ability to attract high-value users and deepen monetization through e-commerce and paid AI products, with upcoming Q4 2025 results and ARPU trends being key catalysts.",Simply Wall Street,https://simplywall.st/stocks/us/software/nasdaq-opra/opera/news/opera-opra-is-down-98-after-raising-2025-revenue-guidance-ab,2026-02-03 06:28:35,"Simply Wall St, Sasha Jovanovic",0.007888,Neutral,0.128356,Neutral,AAPL
Universal Technical Institute (UTI) Reports Q4: Everything You Need To Know Ahead Of Earnings,"Universal Technical Institute (UTI) is set to report its Q4 earnings on Wednesday after market close. Analysts anticipate an 8% year-on-year revenue growth to $217.5 million, a slowdown from the previous year's 15.3% increase. The company has a history of consistently beating revenue estimates and enters earnings with an average analyst price target significantly above its current share price.",Finviz,https://finviz.com/news/296544/universal-technical-institute-uti-reports-q4-everything-you-need-to-know-ahead-of-earnings,2026-02-03 05:28:52,Radek Strnad,0.201045,Somewhat-Bullish,0.102632,Neutral,AAPL
Earnings To Watch: Monarch (MCRI) Reports Q4 Results Tomorrow,"Monarch Casino & Resort (MCRI) is set to announce its Q4 earnings tomorrow after market hours. Analysts expect revenue to grow 3.6% year-on-year to $139.4 million, with adjusted earnings projected at $1.42 per share. The company has missed revenue estimates twice in the last two years, and its stock is currently trading below the average analyst price target.",Finviz,https://finviz.com/news/296563/earnings-to-watch-monarch-mcri-reports-q4-results-tomorrow,2026-02-03 04:59:09,Kayode Omotosho,0.122297,Neutral,0.132056,Neutral,AAPL
"Arm Holdings (ARM) Is Down 6.8% After Record AI Deals With Meta, Apple, AWS, Google","Arm Holdings (ARM) experienced a 6.8% stock drop despite reporting its best-ever quarter and announcing significant AI collaborations with Meta, Apple, AWS, and Google. These deals reinforce Arm's central role in AI infrastructure, but the stock's rich earnings multiple and reliance on large AI customers present risks. The article advises investors to consider various perspectives and conduct thorough research before investing.",Simply Wall Street,https://simplywall.st/stocks/us/semiconductors/nasdaq-arm/arm-holdings/news/arm-holdings-arm-is-down-68-after-record-ai-deals-with-meta/amp,2026-02-03 04:28:22,Simply Wall St,0.186851,Somewhat-Bullish,0.246407,Somewhat-Bullish,AAPL
"The Best Tech ETF to Invest $2,000 in Right Now","The article recommends the Invesco Nasdaq 100 ETF (QQQM) as the best tech ETF for a $2,000 investment. QQQM tracks the Nasdaq-100, composed of 100 largest non-financial companies, with over 63% in tech stocks. It offers exposure to leading tech companies like Nvidia, Apple, and Microsoft, and has a lower expense ratio (0.15%) compared to its counterpart, Invesco QQQ Trust ETF (QQQ), allowing for significant savings over time.",The Globe and Mail,https://www.theglobeandmail.com/investing/markets/markets-news/motley/37347356/the-best-tech-etf-to-invest-2-000-in-right-now/,2026-02-03 04:27:44,Motley Fool,0.340649,Somewhat-Bullish,0.311865,Somewhat-Bullish,AAPL
PayPal Acquires Cymbio Amid Competitive Pressures,"PayPal has acquired Cymbio to enhance its competitive edge in AI-driven commerce, following a significant decline in its market value in 2025 due to slowed payment activity. Analysts have mixed views, with some downgrading PayPal to 'Sell' due to increasing competition from alternative payment methods, while others anticipate growth despite challenges. PayPal is expected to report a 6.2% revenue increase for its fourth quarter.",Intellectia AI,https://intellectia.ai/news/stock/paypal-acquires-cymbio-amid-competitive-pressures,2026-02-03 03:22:26,Emily J. Thompson,-0.080689,Neutral,0.139396,Neutral,AAPL
TSMC’s US$165b US Chip Bet And The New Taiwan US Tariff Deal,"TSMC is investing US$165 billion in new semiconductor factories in the U.S., a move complemented by a new U.S.-Taiwan trade agreement that reduces tariffs on key tech products. This substantial investment is part of a larger US$250 billion push by Taiwanese corporations into American semiconductor and AI sectors, aiming to secure production closer to end markets and critical customers. For investors, this development raises considerations regarding capital intensity, policy risks, and the long-term balance between Taiwan-based and U.S.-based manufacturing capacity.",Simply Wall Street,https://simplywall.st/stocks/us/semiconductors/nyse-tsm/taiwan-semiconductor-manufacturing/news/tsmcs-us165b-us-chip-bet-and-the-new-taiwan-us-tariff-deal,2026-02-03 00:29:11,"Simply Wall St, Bailey Pemberton",0.392129,Bullish,0.304183,Somewhat-Bullish,AAPL
3 Cheap Stocks to Buy Now as Small Caps Heat Up,"This article from Morningstar's ""The Morning Filter"" podcast discusses cheap stocks to buy as small caps heat up, analyzes recent tech earnings from Microsoft, Meta, Apple, and Tesla, and provides insights on other companies like Alphabet, Amazon, Pepsi, Mondelez, and Clorox. The hosts also address listener questions about Adobe and Amphenol, and conclude with three undervalued small-cap stock picks: Sensata Technologies (ST), Terex (TEX), and Mosaic (MOS).",Morningstar,https://www.morningstar.com/stocks/3-cheap-stocks-buy-now-small-caps-heat-up-2,2026-02-02 22:32:23,"David Sekera, CFA and Susan Dziubinski",0.209813,Somewhat-Bullish,0.01487,Neutral,AAPL
LifeLock Tax Scam Alert Highlights Gen Digital Identity Protection Role,"LifeLock, a Gen Digital company, has issued an alert regarding increased tax-related identity theft and scams, including those using AI. This warning emphasizes the growing sophistication of fraudsters and the critical role of identity protection services. For Gen Digital (NasdaqGS:GEN), this highlights the centrality of identity protection to its offerings and provides an opportunity to showcase its AI-powered defenses against evolving cyber threats.",Yahoo Finance,https://finance.yahoo.com/news/lifelock-tax-scam-alert-highlights-221542270.html,2026-02-02 22:15:00,Simply Wall St,0.042419,Neutral,-0.109963,Neutral,AAPL
Why Is Expedia (EXPE) Stock Soaring Today,"Expedia's stock jumped by 5.2% due to an expanded partnership with Affirm, making Affirm the exclusive Buy Now, Pay Later (BNPL) provider for Expedia's US brands. This multi-year agreement covers Expedia, Hotels.com, and Vrbo, aiming to offer travelers more flexible payment options. The news was perceived as meaningful but not fundamentally changing the company's perception, with Expedia's shares having experienced prior volatility due to tariff news.",Finviz,https://finviz.com/news/296115/why-is-expedia-expe-stock-soaring-today,2026-02-02 20:27:35,Anthony Lee,0.237724,Somewhat-Bullish,0.335827,Somewhat-Bullish,AAPL
Key facts: Apple gains in India; launches new AirTag; acquires Q.ai,"Apple Inc. is expanding its iPhone production in India, benefiting from a government tax exemption for foreign firms. The company has also launched a new AirTag with improved features and acquired the Israeli startup Q.ai to integrate 'silent speech' recognition into wearable devices.",TradingView,https://www.tradingview.com/news/tradingview:8ef03f39327e2:0-key-facts-apple-gains-in-india-launches-new-airtag-acquires-q-ai/,2026-02-02 20:26:44,,0.424731,Bullish,0.412358,Bullish,AAPL
Morgan Stanley starts Circle at Equal-weight as regulation and rates cloud upside,"Morgan Stanley has initiated coverage of Circle, the issuer of the USDC stablecoin, with an Equal-weight rating and a $66 price target. The bank highlights that while Circle is well-positioned due to its regulatory approach and reserve structure, near-term risks such as an uncertain U.S. regulatory environment, a sluggish crypto market, and interest rate sensitivity outweigh potential upsides. Morgan Stanley expects investor caution to persist until stablecoin adoption broadens and Circle's revenue streams diversify beyond crypto-related activities.",Investing.com,https://www.investing.com/news/stock-market-news/morgan-stanley-starts-circle-at-equalweight-as-regulation-and-rates-cloud-upside-4479689,2026-02-02 18:42:16,Pratyush Thakur,0.227455,Somewhat-Bullish,0.305663,Somewhat-Bullish,AAPL
Why Micron (MU) Stock Is Up Today,"Micron Technology (MU) stock rose today due to investor optimism driven by an industry-wide memory supply shortage and high demand for its chips in AI applications, particularly high-bandwidth memory (HBM) products. Major tech companies are increasing AI spending, leading to sold-out HBM products for 2026. This surge in demand has pushed DRAM prices to their highest levels since 2019 and contributed to Micron's 40% year-to-date gain and new 52-week high.",Finviz,https://finviz.com/news/296006/why-micron-mu-stock-is-up-today,2026-02-02 18:32:17,Anthony Lee,0.290379,Somewhat-Bullish,0.126305,Neutral,AAPL
PayPal Earnings Preview as Branded Checkout Growth Slows,"PayPal Holdings Inc. is set to release its fourth-quarter earnings, with analysts anticipating slowed growth in its core branded checkout business. Investors are keen to see if PayPal’s pivot towards AI-powered commerce can counteract competitive pressures and declining market share from rivals like Apple Pay and Stripe. The company faces scrutiny over its investment strategy and transaction margin dollar growth, with tangible returns on AI investments not expected until fiscal 2027.",Investing.com,https://m.investing.com/news/earnings/paypal-earnings-preview-as-branded-checkout-growth-slows-93CH-4479600?ampMode=1,2026-02-02 17:57:37,"Investing.com, Frank DeMatteo",-0.196299,Somewhat-Bearish,-0.136677,Neutral,AAPL
Skyworks Solutions (NASDAQ:SWKS) Price Target Cut to $68.00 by Analysts at Morgan Stanley,"Morgan Stanley has lowered its price target for Skyworks Solutions (NASDAQ:SWKS) to $68.00 from $89.00, maintaining an ""equal weight"" rating, which still suggests a 20.4% upside. This adjustment comes amidst mixed analyst views, with a consensus ""Hold"" rating and an average target of $75.67. Skyworks recently reported stronger-than-expected quarterly EPS, and institutional investors hold approximately 85.43% of the stock.",MarketBeat,https://www.marketbeat.com/instant-alerts/skyworks-solutions-nasdaqswks-price-target-cut-to-6800-by-analysts-at-morgan-stanley-2026-02-02/,2026-02-02 17:47:34,MarketBeat,0.110658,Neutral,0.244716,Somewhat-Bullish,AAPL
This Stock Is Vital to the Tech Industry and Could Be a Huge Winner This Year,"The article highlights Taiwan Semiconductor Manufacturing (TSM) as a crucial player in the global tech industry, controlling 72% of the pure foundry semiconductor market. TSM reported $122.4 billion in revenue for 2025, a 36% increase year-over-year, and maintains high profit margins despite being capital-intensive. The company is actively expanding its global footprint, including a significant investment in a Phoenix, Arizona factory, and is poised for continued growth due to its critical role and manufacturing capabilities.",Finviz,https://finviz.com/news/295873/this-stock-is-vital-to-the-tech-industry-and-could-be-a-huge-winner-this-year,2026-02-02 16:57:48,James Hires,0.250953,Somewhat-Bullish,0.249687,Somewhat-Bullish,AAPL
Matisse Capital Initiates Position in FS Credit Opportunities Corp.,"Matisse Capital has initiated a new position in FS Credit Opportunities Corp. (NYSE:FSCO) during Q4, acquiring 897,918 shares valued at approximately $5.66 million. This move demonstrates confidence in FSCO's potential, making it 2.52% of Matisse Capital's 13F reportable assets. FSCO offers an attractive risk-return profile with a 13.4% distribution yield and specializes in global credit investments, with a large portion in senior secured debt and floating rates to reduce interest rate sensitivity.",Intellectia AI,https://intellectia.ai/news/stock/matisse-capital-initiates-position-in-fs-credit-opportunities-corp,2026-02-02 15:58:24,Emily J. Thompson,0.232861,Somewhat-Bullish,0.223933,Somewhat-Bullish,AAPL
Morgan Stanley survey shows electronics spending intentions are worsening,"A recent Morgan Stanley AlphaWise Consumer Survey indicates a notable decline in U.S. consumer intentions to spend on electronics, including PCs, despite an overall improvement in economic sentiment and household finances. Both one-month and six-month spending intentions for consumer electronics have worsened, particularly among lower and higher-income households. The report suggests that moderation in electronics spending could be a headwind for the sector in the coming months, with tariffs having minimal impact on purchasing decisions.",Investing.com,https://www.investing.com/news/stock-market-news/morgan-stanley-survey-shows-electronics-spending-intentions-are-worsening-4479444,2026-02-02 15:57:16,Sam Boughedda,-0.134475,Neutral,-0.194034,Somewhat-Bearish,AAPL
Cirrus Logic slips as Loop Capital downgrades on risk-reward (CRUS:NASDAQ),Cirrus Logic shares slipped 1% in early trading after Loop Capital downgraded the specialty semiconductor company from Buy to Hold. The downgrade is based on Loop Capital's view that CRUS shares now lack a favorable risk-reward balance.,Seeking Alpha,https://seekingalpha.com/news/4545486-cirrus-logic-slips-as-loop-capital-downgrades-on-risk-reward,2026-02-02 14:58:52,Chris Ciaccia,-0.176769,Somewhat-Bearish,-0.131845,Neutral,AAPL
Nordson Corporation stock hits 52-week high at 275.55 USD,"Nordson Corporation (NDSN) stock has reached a new 52-week high of $275.55, reflecting significant investor confidence with a 26.49% increase over the past year and a 32.14% gain in the last six months. The company's strong operational performance, evidenced by gross profit margins of 55.27% and a diluted EPS of $8.51, along with positive analyst ratings and price target increases from DA Davidson and KeyBanc, contribute to its upward trajectory. However, InvestingPro analysis suggests the stock might be slightly overvalued with a P/E ratio of 32.08 and an overbought RSI, indicating potential caution for investors.",Investing.com,https://www.investing.com/news/company-news/nordson-corporation-stock-hits-52week-high-at-27555-usd-93CH-4479212,2026-02-02 14:58:12,Investing.com,0.218025,Somewhat-Bullish,0.106039,Neutral,AAPL
Retirees Should Know One Third of FlexShares Dividend Fund Is Actually Technology Stocks,"The FlexShares Quality Dividend Index Fund (QDF) is an ETF designed for income stability, not maximum yield, with a 1.6% dividend yield. Despite its focus on dividend sustainability, one-third of its assets are concentrated in technology stocks, including significant holdings in Apple, NVIDIA, and Microsoft. This concentration gives the fund a risk profile more akin to a large-cap growth fund, making it potentially less suitable for retirees seeking high current income and more for those in the accumulation phase prioritizing quality screening and downside protection.",24/7 Wall St.,https://247wallst.com/investing/2026/02/02/retirees-should-know-one-third-of-flexshares-dividend-fund-is-actually-technology-stocks/,2026-02-02 14:28:55,Austin Smith,0.261174,Somewhat-Bullish,0.302212,Somewhat-Bullish,AAPL
"Strong iPhone Sales will Boost Apple’s Holiday Quarter, with Google AI deal in Spotlight","Apple Inc. (AAPL) is projected to see significant growth in its holiday quarter, driven by strong demand for high-end iPhone 17 Pro models, with analysts forecasting a 13.8% surge in iPhone revenue and an 11.4% increase in total revenue. The company's strategy to integrate Google's Gemini AI is expected to enhance iPhone positioning without substantial investment. Investors will also be monitoring the impact of increased expenses due to memory chip shortages on margins.",Yahoo Finance,https://finance.yahoo.com/news/strong-iphone-sales-boost-apple-140530474.html,2026-02-02 14:07:52,Fatima Gulzar,0.42316,Bullish,0.540787,Bullish,AAPL
