title,summary,source,url,published_at,authors,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,ticker_sentiment_label,ticker
"Ragnarok: Twilight Official Launching in Vietnam on February 10, 2026","GRAVITY Co., Ltd. has officially launched its MMORPG mobile game, Ragnarok: Twilight, in Vietnam on February 10, 2026. This launch follows successful performances in other regions, including China, Taiwan, Hong Kong, Macau, and various Southeast Asian countries where the game achieved high rankings in downloads and grossing charts. Gravity aims to continue its good service in Vietnam and encourages users to enjoy the game's features and celebratory events.",The Manila Times,https://www.manilatimes.net/2026/02/10/tmt-newswire/globenewswire/ragnarok-twilight-official-launching-in-vietnam-on-february-10-2026/2275032/amp,2026-02-10 11:28:58,GlobeNewswire,0.332239,Somewhat-Bullish,0.254462,Somewhat-Bullish,AAPL
"Gravity Co., Ltd. Launches Ragnarok: Twilight MMORPG Mobile Game in Vietnam","GRAVITY Co., Ltd. has launched its mobile MMORPG, Ragnarok: Twilight, in Vietnam on February 10, 2026. This game, based on the popular Ragnarok IP, has achieved significant success in other regions and offers features like fast-paced growth, a hero transformation system, and a 100% drop rate for rare items from MVP bosses. Gravity aims to replicate this success in Vietnam and encourages player participation in launch events.",Quiver Quantitative,https://www.quiverquant.com/news/Gravity+Co.%2C+Ltd.+Launches+Ragnarok%3A+Twilight+MMORPG+Mobile+Game+in+Vietnam,2026-02-10 11:11:00,,0.309969,Somewhat-Bullish,0.224958,Somewhat-Bullish,AAPL
Bull of the Day: Broadcom (AVGO),"Broadcom (AVGO) is highlighted as a ""Strong Buy"" due to its dominant positions in the semiconductor and software industries, particularly benefiting from the AI data center buildout. The company offers an alternative to Nvidia with its custom AI accelerators and has high-margin recurring revenue from its software segment, including VMware. Broadcom boasts a robust growth outlook, consistently beating earnings estimates, and strong technical performance.",Finviz,https://finviz.com/news/305224/bull-of-the-day-broadcom-avgo,2026-02-10 10:08:56,Andrew Rocco,0.583017,Bullish,0.309053,Somewhat-Bullish,AAPL
The Glass Architecture of AI: A Comprehensive Research Feature on Corning Inc. (GLW),"Corning Inc. (GLW) has transformed its image from a traditional glass manufacturer into a pivotal ""picks and shovels"" player in the generative AI revolution, leveraging its high-density fiber-optic solutions and glass substrates for next-generation semiconductors. The company's ""Springboard"" growth plan has driven significant stock performance and financial results, with record core sales and EPS in 2025. Corning's strategic shift, partnerships with tech giants like Meta and Apple, and leadership in key AI and optical communication technologies position it as a major beneficiary of current industry trends despite facing valuation and geopolitical risks.",FinancialContent,https://markets.financialcontent.com/wral/article/finterra-2026-2-10-the-glass-architecture-of-ai-a-comprehensive-research-feature-on-corning-inc-glw,2026-02-10 09:59:00,Finterra,0.366791,Bullish,0.3239,Somewhat-Bullish,AAPL
"Stifel initiates coverage on CEVA stock with Buy rating, $30 target By Investing.com","Stifel has initiated coverage on CEVA Inc. (NASDAQ:CEVA) with a Buy rating and a $30 price target, citing the company's strong position in wireless connectivity IP for power-efficient on-device sensing and inference applications. The firm believes CEVA's low power NPU and DSP IP portfolios are well-placed to benefit from AI infrastructure growth towards the network edge, despite recognizing near-term challenges such as mobile handset demand and uncertainty regarding Apple's modem efforts. CEVA's high gross profit margins (87.17%) and recent strategic partnerships, including a NPU deal with Microchip Technology, validate its long-term strategy in the edge-AI market.",Investing.com South Africa,https://m.za.investing.com/news/analyst-ratings/stifel-initiates-coverage-on-ceva-stock-with-buy-rating-30-target-93CH-4105342?ampMode=1,2026-02-10 09:30:01,Investing.com,0.188408,Somewhat-Bullish,-0.1005,Neutral,AAPL
Apple Inc. $AAPL Holdings Decreased by TLW Wealth Management LLC,"TLW Wealth Management LLC reduced its stake in Apple Inc. ($AAPL) by 6.5% during the third quarter, reducing its holdings to 50,473 shares valued at $12.85 million. Despite this, Apple remains the firm's sixth-largest holding. Meanwhile, other institutional investors like Vanguard Group Inc., State Street Corp, Geode Capital Management LLC, Norges Bank, and Northern Trust Corp significantly increased their positions in Apple.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-holdings-decreased-by-tlw-wealth-management-llc-2026-02-10/,2026-02-10 08:57:49,MarketBeat,0.14832,Neutral,0.211816,Somewhat-Bullish,AAPL
Keysight Technologies stock hits all-time high at 233.16 USD By Investing.com,"Keysight Technologies (KEYS) stock reached an all-time high of $233.16 USD, reflecting strong investor confidence and market performance with a 32.49% increase over the past year. The company maintains a robust financial position and has recently unveiled new electric vehicle charging test solutions and partnerships, including collaborations with Point2 Technology for AI data centers and Airbus UpNext for 5G non-terrestrial networks. These advancements highlight Keysight's strategic initiatives and operational excellence across various technological sectors.",Investing.com Canada,https://ca.investing.com/news/company-news/keysight-technologies-stock-hits-alltime-high-at-23316-usd-93CH-4447161,2026-02-10 06:36:37,Investing.com,0.241779,Somewhat-Bullish,-0.131289,Neutral,AAPL
Apple stock slips in year-end trading as tech drags; what investors watch next,"Apple shares eased slightly in late-morning trading on the final day of 2025, reflecting broader tech sector movements and thin holiday liquidity. The stock's performance is often a bellwether for market sentiment, with investors now calibrating positions for 2026 amidst Federal Reserve interest rate discussions. Upcoming earnings reports in late January will be a key focus for Apple investors, particularly regarding iPhone demand and services revenue.",ts2.tech,https://ts2.tech/en/apple-stock-slips-in-year-end-trading-as-tech-drags-what-investors-watch-next/,2025-12-31 17:27:12,Khadija Saeed,-0.125315,Neutral,-0.219305,Somewhat-Bearish,AAPL
Apple stock slips after hours to close out 2025; what AAPL traders are watching next,"Apple shares experienced a slight dip of about 0.4% in after-hours trading, closing out 2025 with muted activity due to year-end profit-taking and thin holiday liquidity. The focus for traders now shifts to early-January trading conditions, the late-January Federal Reserve meeting, and Apple's upcoming earnings report expected around January 29th. The stock's current price-to-earnings ratio of 30 makes it sensitive to changes in interest rate expectations.",ts2.tech,https://ts2.tech/en/apple-stock-slips-after-hours-to-close-out-2025-what-aapl-traders-are-watching-next/,2025-12-31 16:19:00,Khadija Saeed,-0.232515,Somewhat-Bearish,-0.232255,Somewhat-Bearish,AAPL
Alphabet (GOOG) slips after hours even as Citizens lifts target to $385 — what’s next for Google stock,"Alphabet's Class C shares experienced a slight dip in after-hours trading despite Citizens raising its price target to $385, driven by anticipated AI-driven gains in Google Search. Investors are focused on whether Google's AI innovations will translate into sustained query growth and advertising demand in 2026, especially after a year of significant AI investment. The stock's performance in early January, alongside upcoming earnings and increasing competition in AI-powered search, will be crucial valuation factors.",ts2.tech,https://ts2.tech/en/alphabet-goog-slips-after-hours-even-as-citizens-lifts-target-to-385-whats-next-for-google-stock/,2025-12-31 16:08:02,Khadija Saeed,-0.091524,Neutral,-0.244172,Somewhat-Bearish,AAPL
Apple’s Global AI Conquest: The Great Wall of Intelligence and the Alibaba Pivot,"Apple has transitioned to a dominant ""AI Orchestrator"" with the global rollout of Apple Intelligence, including a key partnership with Alibaba for the Chinese market. This strategy includes a ""Privacy-First"" hybrid model using Private Cloud Compute and a localized AI approach in China through Alibaba's Tongyi Qianwen models. The move has re-established Apple's market position, especially in China, and altered the competitive landscape by commoditizing LLMs and emphasizing privacy-by-design.",FinancialContent,https://markets.financialcontent.com/wral/article/tokenring-2025-12-31-apples-global-ai-conquest-the-great-wall-of-intelligence-and-the-alibaba-pivot,2025-12-31 15:15:00,TokenRing AI,0.231589,Somewhat-Bullish,0.714006,Bullish,AAPL
Warren Buffett Added a Big Chunk of This Tech Stock. Should You Add It Too?,"Warren Buffett's Berkshire Hathaway recently increased its position in Alphabet (GOOGL), acquiring 17.85 million Class A shares valued at around $4 billion in Q3 2025. This move is significant given Buffett's general avoidance of mega-cap tech stocks, and follows past regrets from Munger and Buffett about not investing in Google sooner. The article highlights Alphabet's strong Q3 2025 performance with advertising revenue growing to $74.182 billion and total revenue increasing by 16%, making GOOGL a worthy investment regardless of Buffett's involvement.",24/7 Wall St.,https://247wallst.com/investing/2025/12/31/warren-buffett-added-a-big-chunk-of-this-tech-stock-should-you-add-it-too/,2025-12-31 14:52:22,David Moadel,0.118605,Neutral,-0.243713,Somewhat-Bearish,AAPL
"Investing Legend Warren Buffett Bids Adieu to Wall Street, While His Trillion-Dollar Company, Berkshire Hathaway, Enters a New Era","Warren Buffett is stepping down as CEO of Berkshire Hathaway on December 31, 2025, marking the end of an illustrious investing career. Greg Abel will take over as CEO, overseeing a transition that is expected to be seamless in some respects due to shared investment philosophies, but also bring changes, particularly in portfolio management and sector focus. While Buffett's long-term value investing approach built the company, Abel is expected to actively manage smaller holdings and potentially introduce more technology and healthcare stocks into Berkshire's core investments.",The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/36837594/investing-legend-warren-buffett-bids-adieu-to-wall-street-while-his-trillion-dollar-company-berkshire-hathaway-enters-a-new-era/,2025-12-31 14:10:37,Motley Fool,0.069378,Neutral,-0.142129,Neutral,AAPL
"Nvidia, TSMC rise as the world’s most valuable company reportedly asks for more chips to meet Chinese demand","Nvidia and TSMC are experiencing a premarket surge following reports that Nvidia requested TSMC to increase production of its H200 AI chips to meet significant Chinese demand. This comes after news that Nvidia will ship its top-performing Hopper generation processors to China, with Chinese companies reportedly placing orders for over 2 million chips for 2026. The ability to fulfill this demand, which could provide a $54 billion revenue boost for Nvidia, is contingent on Chinese regulatory approval.",Sherwood News,https://sherwood.news/markets/nvidia-tsmc-rise-as-the-worlds-most-valuable-company-reportedly-asks-for/,2025-12-31 13:08:17,Luke Kawa,0.367477,Bullish,0.318892,Somewhat-Bullish,AAPL
B. Riley Financial | Diversified Financial Services Platform,"As 2026 begins, financial markets are scrutinizing whether ""AI Premium"" tech valuations are justified, demanding profitability proof instead of just promises. The article highlights a widening ""ROI Gap,"" where hardware providers like Nvidia have thrived, but software monetizers face skepticism due to high capital expenditures and stretched P/E ratios. It predicts a ""Great Rotation"" as capital shifts away from overextended mega-caps, favoring companies like Alphabet and Meta, while Amazon and Nvidia face ""digestion periods"" and a new focus on sustainable, high-quality earnings under increased regulatory pressure.",FinancialContent,https://markets.financialcontent.com/winslow/article/marketminute-2025-12-31-the-great-tech-reckoning-can-2026-earnings-justify-the-ai-premium,2025-12-31 10:36:00,MarketMinute,0.083611,Neutral,0.129955,Neutral,AAPL
Meritas Wealth Management LLC Cuts Stock Position in Apple Inc. $AAPL,"Meritas Wealth Management LLC reduced its stake in Apple Inc. by 9.8% in Q3 2025, selling 4,415 shares and ending the period with 40,611 shares valued at $10.34 million. Despite this trimming, Apple remains the firm's seventh-largest position, representing 5.1% of its portfolio. While insiders have been net sellers, institutional ownership remains high, and Apple reported strong earnings and pays a quarterly dividend.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-meritas-wealth-management-llc-cuts-stock-position-in-apple-inc-aapl-2025-12-31/,2025-12-31 10:19:16,MarketBeat,0.007837,Neutral,0.042888,Neutral,AAPL
YieldMax AAPL Option Income Strategy ETF (NYSEARCA:APLY) Shares Down 0.1% – Here’s What Happened,"YieldMax AAPL Option Income Strategy ETF (APLY) shares experienced a 0.1% decline on Tuesday, with 62,738 shares traded, a 53% decrease from the average session volume. The ETF recently declared a $0.176 dividend, paying out on December 29th to shareholders of record on December 26th, representing a dividend yield of 2,022.0%. APLY, launched on April 18, 2023, is an actively managed exchange-traded fund focused on information technology, utilizing a synthetic covered call strategy on Apple stock (AAPL) to generate income and capped gains.",Defense World,https://www.defenseworld.net/2025/12/31/yieldmax-aapl-option-income-strategy-etf-nysearcaaply-shares-down-0-1-heres-what-happened.html,2025-12-31 07:09:24,Defense World Staff,-0.068116,Neutral,0.038041,Neutral,AAPL
Barclays Capital Maintains “Sell” Rating on Apple Inc. (AAPL),"Barclays Capital has reiterated its ""Sell"" rating for Apple Inc. (AAPL) with a 12-month price target of $230, citing concerns over slowing growth in key product categories and intense competition. The firm believes the current share price reflects overly optimistic assumptions and anticipates downside risk, despite Apple's strong market position. This ""Sell"" rating also considers macroeconomic factors and suggests that other investment opportunities may offer better value.",The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/36836270/barclays-capital-maintains-sell-rating-on-apple-inc-aapl/,2025-12-31 06:32:33,Stock Target Advisor News,-0.262876,Somewhat-Bearish,-0.268587,Somewhat-Bearish,AAPL
Comstock Resources (CRK) Price Target Raised by Analysts,"Analysts from UBS and Mizuho have raised their price targets for Comstock Resources, Inc. (NYSE:CRK), a natural gas producer focused on the Haynesville shale. This comes after the company's stock surged almost 26% in 2025, driven by increased natural gas prices and strong performance against estimates. Despite the positive outlook for CRK, the article suggests that certain AI stocks may offer even greater return potential.",Insider Monkey,https://www.insidermonkey.com/blog/comstock-resources-crk-price-target-raised-by-analysts-1668303/?amp=1,2025-12-31 05:19:00,Sultan Khalid,0.216637,Somewhat-Bullish,0.14754,Neutral,AAPL
"Investing Legend Warren Buffett Bids Adieu to Wall Street, While His Trillion-Dollar Company, Berkshire Hathaway, Enters a New Era","Warren Buffett is stepping down as CEO of Berkshire Hathaway at the end of 2025, marking the end of an era during which he oversaw a cumulative return of nearly 6,060,000% in Berkshire's Class A shares. Greg Abel will take over as CEO, and while some aspects of the company will remain consistent with Buffett's value-focused ethos, changes are expected, particularly in how the investment portfolio's smaller holdings are managed and an increased openness to technology and healthcare stocks. The transition aims to ensure Berkshire Hathaway's continued success and growth beyond its trillion-dollar valuation.",Finviz,https://finviz.com/news/264816/investing-legend-warren-buffett-bids-adieu-to-wall-street-while-his-trillion-dollar-company-berkshire-hathaway-enters-a-new-era,2025-12-31 03:56:00,Sean Williams,0.052642,Neutral,-0.22008,Somewhat-Bearish,AAPL
Garmin struggles while Zepp Health delivers top wearable stock gain in 2025,"In 2025, Zepp Health saw an astonishing almost tenfold increase in stock value, making it the leading performer among wearable tech companies. Meanwhile, Garmin's stock remained largely flat, and Mobvoi experienced a decline. Other major tech players like Alphabet and Samsung showed strong double-digit gains, while Apple and Xiaomi had more modest increases, highlighting a mixed year for the wearable industry.",Gadgets & Wearables,https://gadgetsandwearables.com/2025/12/30/smartwatch-stock-performance-2025/,2025-12-30 21:08:35,Ivan Jovin,0.120958,Neutral,0.261381,Somewhat-Bullish,AAPL
Apple stock slips after Fed minutes as year-end trading thins — what AAPL investors are watching,"Apple shares edged lower as year-end trading thinned and big-tech leadership softened, with investors analyzing Federal Reserve minutes for clues on future rate paths. The stock's modest dip matters due to Apple's significant market presence, prompting investors to trim crowded positions in tech. Attention now shifts to the final trading session of 2025 and Apple's unconfirmed late-January earnings report, where demand trends and services growth will be scrutinized.",ts2.tech,https://ts2.tech/en/apple-stock-slips-after-fed-minutes-as-year-end-trading-thins-what-aapl-investors-are-watching/,2025-12-30 21:07:35,Khadija Saeed,0.035782,Neutral,-0.206516,Somewhat-Bearish,AAPL
Berkshire Hathaway Cl B (BRK-B-N) Stock Price and News,"This article provides a stock price and news overview for Berkshire Hathaway Class B shares (BRK-B-N). It details current trading information, market data, and recent news articles from various sources, focusing on Warren Buffett's transition away from leadership and the future under Greg Abel. The news prominently features discussions about Berkshire Hathaway's investment strategies, particularly regarding AI stocks, and warnings from Buffett to investors.",The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/BRK-B-N/,2025-12-30 20:09:07,,0.111549,Neutral,0.12891,Neutral,AAPL
Nutex Health stock hits 52-week high at 193.07 USD,"Nutex Health Inc. (NUTX) stock hit a new 52-week high of $193.07, indicating strong investor confidence. The company's stock has seen a 491.82% total return over the past year with a 236.03% revenue growth, and it maintains an ""EXCELLENT"" financial health score, despite appearing undervalued with a P/E ratio of 6.28. Recent financial results for Q3 2025 show a significant revenue surge to $267.8 million and a net income of $55.4 million, accompanied by an extended stock repurchase program.",Investing.com,https://www.investing.com/news/company-news/nutex-health-stock-hits-52week-high-at-19307-usd-93CH-4425759,2025-12-30 20:08:53,Investing.com,0.186032,Somewhat-Bullish,0.027995,Neutral,AAPL
Apple Intelligence and the $4 Trillion Era: How Privacy-First AI Redefined Personal Computing,"Apple's ""Apple Intelligence"" ecosystem, deeply integrated into its operating systems, has propelled the company to a $4 trillion market capitalization by prioritizing privacy through on-device processing and ""Private Cloud Compute."" This strategy, combined with a multi-AI platform approach including OpenAI and Gemini, has redefined personal computing and shifted the tech landscape towards privacy-first, ambient AI. The advancement of Siri and the ""Sherlocking"" of many AI startups highlight the profound impact of Apple's approach, positioning AI as an indispensable utility.",FinancialContent,https://markets.financialcontent.com/wral/article/tokenring-2025-12-30-apple-intelligence-and-the-4-trillion-era-how-privacy-first-ai-redefined-personal-computing,2025-12-30 19:47:53,TokenRing AI,0.259587,Somewhat-Bullish,0.889767,Bullish,AAPL
Microsoft Seen With 30% Upside in 2026 as AI Growth Accelerates,"Microsoft (MSFT) is projected to see a 30% upside by 2026, driven by its robust AI and cloud divisions, particularly Azure. Analysts maintain a ""Strong Buy"" rating with an average price target of $631.36, despite concerns about increased capital outlays for AI infrastructure. The company's significant investment in OpenAI and strong financial performance position it as a leading AI stock.",TradingView — Track All Markets,https://www.tradingview.com/news/gurufocus:83b026dce094b:0-microsoft-seen-with-30-upside-in-2026-as-ai-growth-accelerates/,2025-12-30 17:08:23,,0.161267,Somewhat-Bullish,-0.103063,Neutral,AAPL
"Apple's iPhone Market Share Rises in China, Still Below Prior Peaks","Apple Inc. saw renewed iPhone momentum in China during November, with shipments surging by 131% year-over-year according to Barclays analysis. Despite this rebound, Apple's market share in China remains below its 2023 levels at roughly 13% for the first 11 months of 2025, facing significant competition from Huawei and other local manufacturers. Barclays maintains an Underweight recommendation on Apple shares citing uncertain growth, regulatory risks, and an undefined AI strategy.",TradingView — Track All Markets,https://www.tradingview.com/news/gurufocus:5386bb690094b:0-apple-s-iphone-market-share-rises-in-china-still-below-prior-peaks/,2025-12-30 17:07:34,,-0.315542,Somewhat-Bearish,-0.349365,Somewhat-Bearish,AAPL
"Apple stock today: AAPL nudges higher as Barclays flags China share loss, Fed minutes in focus","Apple shares rose slightly in early trading despite Barclays highlighting a continued loss of iPhone market share in China, urging caution due to services regulation risks and valuation. Investors are also closely watching the Federal Reserve's meeting minutes for signals on future interest rate adjustments, influencing market sentiment as the year concludes. Apple's next major catalyst will be its earnings report, estimated for late January 2026.",ts2.tech,https://ts2.tech/en/apple-stock-today-aapl-nudges-higher-as-barclays-flags-china-share-loss-fed-minutes-in-focus/,2025-12-30 15:07:42,Khadija Saeed,-0.223148,Somewhat-Bearish,-0.22798,Somewhat-Bearish,AAPL
"JPMorgan Chase Is Getting New Strategic Leadership, Courtesy of Berkshire Hathaway","Todd Combs, once considered a potential successor to Warren Buffett, is leaving Berkshire Hathaway to join JPMorgan Chase. He will lead the strategic investment group within JPMorgan's new Security and Resiliency Initiative (SRI), tasked with allocating $10 billion to companies vital to national interest. This move highlights a significant shift for both companies, with Combs bringing his investment acumen to JPMorgan's new strategic program.",Finviz,https://finviz.com/news/264042/jpmorgan-chase-is-getting-new-strategic-leadership-courtesy-of-berkshire-hathaway,2025-12-30 11:28:13,Eric Volkman,0.24683,Somewhat-Bullish,0.232061,Somewhat-Bullish,AAPL
IBM Became an AI Powerhouse in 2025,"IBM reinvented itself in 2025 as a leader in AI by focusing on delivering AI solutions to enterprise customers through consulting services and software, a strategy that yielded $9.5 billion in AI-related business. Despite skepticism about AI data center spending, CEO Arvind Krishna's approach aims to unlock trillions in enterprise productivity. The company's stock, though not a bargain, remains a solid investment given its AI growth potential and expected $14 billion in free cash flow for the year.",Finviz,https://finviz.com/news/264340/ibm-became-an-ai-powerhouse-in-2025,2025-12-30 10:40:00,Timothy Green,0.219514,Somewhat-Bullish,0.13025,Neutral,AAPL
Garmin Ltd.: How a ‘Legacy’ Navigation Brand Quietly Became a Wearables Powerhouse,"Garmin Ltd. has transformed from a traditional GPS navigation company into a dominant force in multisport wearables and aviation technology, effectively competing with major players like Apple, Samsung, and Polar. The company's strategy focuses on specialized, durable, and ecosystem-integrated devices for athletes, pilots, and outdoor enthusiasts, prioritizing reliability and advanced metrics over generic consumer tech. This strategic shift has diversified its revenue streams and created defensible market niches, appealing to long-term investors seeking stable technology and industrial hybrid growth.",AD HOC NEWS,https://www.ad-hoc-news.de/boerse/news/ueberblick/garmin-ltd-how-a-legacy-navigation-brand-quietly-became-a/68440851,2025-12-30 09:54:10,,0.225328,Somewhat-Bullish,0.132914,Neutral,AAPL
BATS:MAGS ETF at $67.55: Mag 7 Cash Machine in a 3% Inflation World,"The Roundhill Magnificent Seven ETF (MAGS) is trading at $67.55, driven by the strong performance and AI-fueled cash flows of its underlying Magnificent Seven stocks. Despite potential volatility and a 3% inflation environment, the ETF is considered a ""Buy"" due to the projected 23% EPS growth of its holdings, significant cash generation, and their leading role in the AI capex super-cycle. The article emphasizes that the AI buildout is self-funded by these companies' massive cash flows, reducing the risk of a bubble similar to the dot-com era.",TradingNEWS,https://www.tradingnews.com/news/bats-mags-etf-69-usd-high-mag-7-eps-surge,2025-12-30 07:09:50,,0.391181,Bullish,0.315802,Somewhat-Bullish,AAPL
SPTM: Well-Positioned For Slower Growth And A More Dovish Fed (NYSEARCA:SPTM),"The State Street SPDR Portfolio S&P 1500 ETF (SPTM) is recommended as a buy due to moderating inflation and favorable macro conditions. The ETF provides broad U.S. equity exposure with significant holdings in tech giants like NVDA, AAPL, and MSFT, making it well-suited for a risk-on market. However, investors should be mindful of potential volatility, crowded positioning risks, and seasonally weak January performance.",Seeking Alpha,https://seekingalpha.com/article/4856328-sptm-well-positioned-for-slower-growth-and-a-more-dovish-fed,2025-12-30 04:58:00,Konstantinos Kosmidis,0.328907,Somewhat-Bullish,0.271865,Somewhat-Bullish,AAPL
Nvidia finalizes $5B purchase of Intel shares,"Nvidia Corp. has finalized its $5 billion purchase of Intel Corp. shares through a private placement, acquiring a 4.4% stake in a deal originally announced in September. This investment is part of a broader partnership focusing on engineering initiatives, including Intel developing CPUs optimized for Nvidia's GPUs using NVLink technology, which promises significantly faster data transfer. The collaboration also extends to consumer markets with Intel launching systems-on-chips featuring chiplets derived from Nvidia's desktop CPUs.",SiliconANGLE,https://siliconangle.com/2025/12/29/nvidia-finalizes-5b-purchase-intel-shares/,2025-12-29 23:11:27,Maria Deutscher,0.230974,Somewhat-Bullish,0.238378,Somewhat-Bullish,AAPL
Apple Stock Steadies After Hours as Year-End Trading Turns Choppy; Fed Minutes Next,"Apple shares saw a slight increase in after-hours trading after a small dip in the regular session, amid choppy year-end trading and ahead of the release of Fed minutes. While other ""Magnificent Seven"" stocks like Nvidia and Tesla saw sharper drops, Apple's stability is significant due to its weight in the S&P 500 and Nasdaq. Investors are looking at Apple's support level at $270 and its premium valuation ahead of upcoming macroeconomic catalysts and unconfirmed Q1 2026 earnings.",ts2.tech,https://ts2.tech/en/apple-stock-steadies-after-hours-as-year-end-trading-turns-choppy-fed-minutes-next/,2025-12-29 21:50:17,Khadija Saeed,-0.215966,Somewhat-Bearish,0.019203,Neutral,AAPL
Apple China iPhone demand rebound bolsters US$300–$315 price target outlook,"A recent surge in iPhone demand in China is strengthening the bullish outlook for Apple Inc., with fresh data showing a significant rebound in market share despite a slow overall handset market. Wells Fargo maintained an Overweight rating and a $300 price target, while Morgan Stanley raised its target to $315, citing sustained iPhone strength and financial resilience. This strong performance helps offset concerns about regulatory pressures and competitive risks in the region.",investingLive,https://investinglive.com/stocks/apple-china-iphone-demand-rebound-bolsters-us300315-price-target-outlook-20251229/,2025-12-29 21:23:17,Eamonn Sheridan,0.246607,Somewhat-Bullish,0.428051,Bullish,AAPL
"Big Tech ETF under pressure as Nvidia, Tesla fall sharply","A popular Big Tech ETF, the Roundhill Magnificent Seven ETF, was down 0.9% in late morning trading due to significant drops in Nvidia and Tesla stock. Nvidia was down 2% and Tesla dropped 1.8%, while Apple saw the smallest decline, nearly flat.",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-to-wobble-as-silver-and-gold-pull-back/card/big-tech-etf-under-pressure-as-nvidia-tesla-fall-sharply-gC0gnBLHhCVZx22H3HxU?gaa_at=eafs&gaa_n=AWEtsqev0oVY0p8hMRT8M33N4q316HqG-gZ2wP59eq5QAaIE5yCtq2IxvpzB&gaa_ts=6953614b&gaa_sig=cd5Zz3twKMqQesniNCIe0eMJqYLDd0xiXhZmOQFswegoOz60R-RCaPDXSXYFlwh-hYQmEV8SWD3ln9hTnjEV2g%3D%3D,2025-12-29 20:08:04,Christine Idzelis,-0.115252,Neutral,0.074132,Neutral,AAPL
Wells Fargo Reaffirms Overweight on Apple as China iPhone Sales Surge,"Wells Fargo has reaffirmed its Overweight rating on Apple (AAPL) with a $300 price target, citing a significant surge in iPhone demand in China. Non-Chinese branded phone shipments, primarily reflecting iPhone sales, jumped 128% year-over-year in November, increasing Apple's market share despite a slowdown in the overall Chinese market. While Apple faces ongoing regulatory scrutiny, analysts believe the iPhone's continued success will help the company navigate these challenges.",TradingView — Track All Markets,https://www.tradingview.com/news/gurufocus:7cf5ecea9094b:0-wells-fargo-reaffirms-overweight-on-apple-as-china-iphone-sales-surge/,2025-12-29 18:07:23,,0.379633,Bullish,0.417487,Bullish,AAPL
"The Most Important Media Deals of Q4 2025: Apple, Netflix, Meta, Disney","The fourth quarter of 2025 saw significant media dealmaking, with companies like Netflix, Apple, and Disney making blockbuster moves. Key deals included Netflix's bid for Warner Bros. Discovery assets, Apple's Formula 1 streaming deal, and Disney's partnership with OpenAI. The quarter highlighted a focus on sports rights, streaming bundles, A.I. integration, and strategic acquisitions across the industry.",Observer,https://observer.com/2025/12/top-media-deals-q4-2025/,2025-12-29 17:08:16,Andy Meek,0.262269,Somewhat-Bullish,0.323091,Somewhat-Bullish,AAPL
"The S&P 500 Is Too Exposed To Big Tech, Time To Buy JPMorgan's Mid Cap Equity ETF Instead","The S&P 500 has a concentration problem, with its top 10 holdings accounting for 39% of its portfolio due to mega-cap tech companies. The JPMorgan BetaBuilders U.S. Mid Cap Equity ETF (BBMC) offers a diversified alternative with over 200 mid-cap companies, none exceeding 0.73% of its portfolio. While SPY has recently outperformed BBMC due to tech dominance, BBMC provides genuine diversification at a low expense ratio for investors seeking less concentration risk.",24/7 Wall St.,https://247wallst.com/investing/2025/12/29/the-sp-500-is-too-exposed-to-big-tech-time-to-buy-jpmorgans-mid-cap-equity-etf-instead/,2025-12-29 16:23:00,Austin Smith,-0.037033,Neutral,-0.120178,Neutral,AAPL
5 Stocks Set to Start Strong in January and Lead Through 2026,"This article identifies five stocks—AMD, Micron, Oracle, Salesforce, and Apple—poised for strong performance starting in January 2026 and continuing through the year, driven by their positions in the AI ecosystem and their Q4 2025 valuations. Key factors for their potential growth include new product launches, improved profitability, strong earnings, and evolving market sentiment. The author suggests these companies are good buy-and-hold investments due to anticipated sustained upward trends.",Finviz,https://finviz.com/news/263255/5-stocks-set-to-start-strong-in-january-and-lead-through-2026,2025-12-29 12:07:49,Thomas Hughes,0.429056,Bullish,0.204638,Somewhat-Bullish,AAPL
Apple stock slips in premarket as year-end rally pauses ahead of Fed minutes,"Apple shares slipped in premarket trading as the year-end rally paused, with investors awaiting the Federal Reserve's minutes for insights into future interest rate expectations. The stock's sensitivity to interest rate swings is highlighted by its high valuation, while regulatory pressures on its App Store business are also being monitored. Attention is expected to shift to Apple's upcoming earnings report in late January.",ts2.tech,https://ts2.tech/en/apple-stock-slips-in-premarket-as-year-end-rally-pauses-ahead-of-fed-minutes/,2025-12-29 12:07:46,Marcin Frąckiewicz,-0.254694,Somewhat-Bearish,-0.279169,Somewhat-Bearish,AAPL
